commodity_year,state_code,county_code,state_name,state_abbreviation,county_name,total_indemnity,insured_acres,policies_cold,policies_disease,policies_drought,policies_fire,policies_heat,policies_pest,policies_precipitation,policies_wind_storm,indemnity_cold,indemnity_disease,indemnity_drought,indemnity_fire,indemnity_heat,indemnity_pest,indemnity_precipitation,indemnity_wind_storm,event_drought,event_heat,event_cold,event_wind_storm,event_precipitation,event_pest,event_disease,event_fire,total_policies_earning,total_liability,loss_ratio,county_land_acres,indemnity_per_insured_acre,pct_land_insured,n_cause_types
2000,19,061,Iowa,IA,Dubuque,298551.0,103778.1202,2.0,2.0,19.0,0.0,0.0,11.0,23.0,22.0,3753.0,2277.3,69289.0,0.0,0.0,59625.6,44275.6,89850.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,991.0,19233493.0,0.2919488682924349,389222.39999999997,2.876820272179106,0.2666293620305512,6.0
2000,19,063,Iowa,IA,Emmet,138051.0,191333.3027,0.0,0.0,30.0,0.0,0.0,0.0,33.0,17.0,0.0,0.0,62388.0,0.0,0.0,0.0,13828.2,61834.8,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1379.0,35033263.0,0.0784144992783419,253273.6,0.7215210214421287,0.7554411620476829,3.0
2000,19,065,Iowa,IA,Fayette,200288.0,237712.97710000002,0.0,0.0,11.0,0.0,0.0,3.0,39.0,3.0,0.0,0.0,77576.7,0.0,0.0,7958.3,81187.2,2944.8,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1471.0,48365022.0,0.12038535237815888,467788.8,0.8425623306031953,0.5081630366096838,4.0
2000,19,067,Iowa,IA,Floyd,398727.0,192749.5248,3.0,0.0,13.0,0.0,4.0,0.0,46.0,11.0,2216.0,0.0,40555.2,0.0,20613.0,0.0,261988.3,57430.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1280.0,39168297.0,0.22718697526752632,320358.4,2.0686276680252544,0.6016683963960364,5.0
2000,19,069,Iowa,IA,Franklin,510651.0,270397.1123,0.0,0.0,62.0,0.0,1.0,4.0,45.0,35.0,0.0,0.0,208062.5,0.0,19158.0,3950.0,128052.63,121001.87,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1681.0,52044079.0,0.2074522604797413,372761.60000000003,1.8885223871527272,0.7253888606015211,5.0
2000,19,071,Iowa,IA,Fremont,541804.0,212813.6565,0.0,0.0,160.0,0.0,2.0,19.0,10.0,25.0,0.0,0.0,356394.64,0.0,12059.0,15818.0,37773.0,47974.1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1669.0,40367075.0,0.18601754416081576,327091.2,2.5459080442048605,0.6506248303225523,5.0
2000,19,073,Iowa,IA,Greene,591560.0,273292.2397,0.0,1.0,247.0,0.0,21.0,1.0,3.0,26.0,0.0,463.8,465634.6,0.0,33087.06,1484.5,10536.6,33834.97,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2307.0,53919618.0,0.21702857662771433,363782.39999999997,2.1645693293354062,0.7512519563893141,6.0
2000,19,075,Iowa,IA,Grundy,577447.0,213276.98500000002,1.0,5.0,47.0,0.0,27.0,2.0,42.0,24.0,468.0,46132.0,184270.8,0.0,123111.0,4567.5,124373.0,61445.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1560.0,36922903.0,0.3214557296740613,321606.4,2.7074979515487803,0.6631615073580626,7.0
2000,19,077,Iowa,IA,Guthrie,695856.0,174114.2385,0.0,0.0,133.0,0.0,10.0,4.0,1.0,12.0,0.0,0.0,568446.13,0.0,14887.5,8100.3099999999995,331.0,33384.1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1413.0,31668352.0,0.3533350868338179,377984.0,3.996548507432952,0.4606391765259905,5.0
2000,19,079,Iowa,IA,Hamilton,1942234.0,286095.7279,0.0,5.0,98.0,0.0,11.0,1.0,2.0,295.0,0.0,19082.2,291907.2,0.0,31470.0,702.0,3443.0,1522373.18,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2094.0,57448983.0,0.6681482036994163,369075.19999999995,6.788755687672748,0.7751692010191962,6.0
2000,19,081,Iowa,IA,Hancock,86706.0,284031.0326,2.0,0.0,14.0,0.0,0.0,2.0,8.0,9.0,1397.0,0.0,47501.12,0.0,0.0,735.0,6426.0,27271.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1926.0,53150907.0,0.03613608231955089,365510.4,0.30526946019348455,0.7770805771874069,5.0
2000,19,083,Iowa,IA,Hardin,614772.0,256289.3204,1.0,1.0,77.0,1.0,0.0,2.0,20.0,70.0,1791.0,958.0,257619.08000000002,126.0,0.0,4716.82,55997.5,254740.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1687.0,48759854.0,0.25428789115916384,364326.4,2.398742167798889,0.7034607439922004,7.0
2000,19,085,Iowa,IA,Harrison,803020.0,244508.7462,0.0,0.0,169.0,0.0,0.0,3.0,0.0,33.0,0.0,0.0,537250.65,0.0,0.0,2023.0,0.0,147125.38999999998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1741.0,46053843.0,0.2818850372970601,445900.80000000005,3.2842178960058814,0.5483478527062521,3.0
2000,19,087,Iowa,IA,Henry,429746.0,127901.0767,2.0,0.0,80.0,0.0,0.0,18.0,49.0,21.0,786.5,0.0,239399.4,0.0,0.0,22720.0,76745.5,69462.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1203.0,23206039.0,0.2797803662992216,278041.6,3.3599873518500254,0.460006979890779,5.0
2000,19,089,Iowa,IA,Howard,375162.0,190256.0266,1.0,4.0,12.0,0.0,0.0,2.0,72.0,15.0,479.0,9377.4,12319.199999999999,0.0,0.0,1936.4,277280.78,45467.4,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1105.0,32464817.0,0.20917426895889576,302976.0,1.9718797175805205,0.6279574177492607,6.0
2000,19,091,Iowa,IA,Humboldt,340969.0,203653.6266,1.0,5.0,42.0,0.0,0.0,0.0,40.0,58.0,2034.0,3144.0,116111.15,0.0,0.0,0.0,84615.8,119227.05,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1909.0,40458976.0,0.16954783299661022,278022.4,1.674259406485816,0.7325079799325521,5.0
2000,19,093,Iowa,IA,Ida,8414874.0,199568.7187,0.0,0.0,1183.0,0.0,6.0,13.0,4.0,2.0,0.0,0.0,8237398.470000001,0.0,9679.6,13012.5,11151.0,7334.59,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1288.0,45398926.0,2.7547634550848983,276294.39999999997,42.16529551732799,0.7223046095034862,5.0
2000,19,095,Iowa,IA,Iowa,362871.0,171004.0154,1.0,0.0,57.0,0.0,1.0,6.0,34.0,25.0,909.0,0.0,140669.37,0.0,1039.0,11858.0,79838.5,104447.9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1343.0,30969440.0,0.16901587544085508,375328.0,2.122002802982134,0.45561219893000254,6.0
2000,19,097,Iowa,IA,Jackson,192083.0,96572.4521,2.0,1.0,26.0,0.0,0.0,1.0,29.0,20.0,1032.0,2107.6,80492.0,0.0,0.0,160.0,53088.2,44587.7,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,807.0,17377794.0,0.18434705997520068,407097.60000000003,1.9890040671339648,0.23722186546911597,6.0
2000,19,099,Iowa,IA,Jasper,164580.0,255972.62410000002,0.0,2.0,36.0,0.0,0.0,3.0,10.0,6.0,0.0,8151.0,95112.0,0.0,0.0,1233.0,9415.0,1862.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2090.0,49708719.0,0.06443890813285738,467193.6,0.6429593812176729,0.5478941152019207,5.0
2000,19,101,Iowa,IA,Jefferson,593766.0,122533.0103,0.0,7.0,77.0,0.0,0.0,15.0,106.0,36.0,0.0,3682.0,244923.3,0.0,0.0,6960.9,258477.19999999998,64662.9,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1137.0,21127889.0,0.3483395431433665,278617.6,4.845763590939869,0.4397891960163321,5.0
2000,19,103,Iowa,IA,Johnson,930876.0,155377.6306,1.0,0.0,92.0,0.0,1.0,9.0,68.0,83.0,791.0,0.0,287482.45,0.0,1383.2,26230.0,242685.22,260466.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1459.0,30470987.0,0.4207948250259359,393267.2,5.991055446046942,0.3950943038219307,6.0
2000,19,105,Iowa,IA,Jones,596289.0,176558.8336,0.0,0.0,47.0,0.0,0.0,7.0,38.0,35.0,0.0,0.0,173677.63,0.0,0.0,15678.14,89012.76000000001,206193.98,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1285.0,33731293.0,0.31918501670894533,368198.39999999997,3.3772821661866708,0.4795209148111454,4.0
2000,19,107,Iowa,IA,Keokuk,786938.0,178302.542,0.0,4.0,108.0,0.0,0.0,19.0,62.0,103.0,0.0,5132.0,373941.87,0.0,0.0,18129.5,139749.67,215031.96,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1584.0,34545002.0,0.2749432862958099,370681.60000000003,4.413498490672107,0.48101265884252137,5.0
2000,19,109,Iowa,IA,Kossuth,407007.0,495811.8338,0.0,3.0,35.0,0.0,1.0,1.0,42.0,62.0,0.0,9606.0,102416.8,0.0,1469.0,932.0,83268.5,200899.2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3396.0,95493039.0,0.09013756926853403,622726.4,0.820890047905105,0.7961953014999846,6.0
2000,19,111,Iowa,IA,Lee,252520.0,121972.702,2.0,9.0,101.0,0.0,0.0,14.0,13.0,5.0,296.0,2688.45,206807.4,0.0,0.0,6235.9,16444.25,19356.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1069.0,19763053.0,0.16990846527951597,331129.6,2.070299303527768,0.3683533637584801,6.0
2000,19,113,Iowa,IA,Linn,351388.0,206975.0277,5.0,3.0,51.0,0.0,0.0,10.0,21.0,11.0,4712.0,2692.54,174163.18,0.0,0.0,10023.92,31991.7,22713.2,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1709.0,40056396.0,0.16983281481162849,459161.60000000003,1.6977313828860523,0.4507672847642311,6.0
2000,19,115,Iowa,IA,Louisa,477993.0,132283.01,4.0,2.0,70.0,0.0,0.0,19.0,64.0,34.0,2740.5,9411.6,189914.75,0.0,0.0,13230.1,113219.2,129633.3,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1142.0,22530678.0,0.2981043280642518,257228.80000000002,3.6134118810873743,0.5142620499726314,6.0
2000,19,117,Iowa,IA,Lucas,63382.0,46984.8953,0.0,0.0,33.0,0.0,0.0,9.0,4.0,2.0,0.0,0.0,48470.0,0.0,0.0,3433.8,7536.4,2297.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,582.0,6859745.0,0.09267729200175465,275552.0,1.3489867242505063,0.17051190083904308,4.0
2000,19,119,Iowa,IA,Lyon,988875.0,259536.5618,1.0,0.0,99.0,0.0,0.0,3.0,7.0,119.0,528.22,0.0,313938.45,0.0,0.0,1141.78,88168.0,557240.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2167.0,49990070.0,0.3615002878841883,376000.0,3.8101568162177912,0.6902568132978724,5.0
2000,19,121,Iowa,IA,Madison,194007.0,109089.966,0.0,0.0,61.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0,143797.2,0.0,0.0,2887.0,1323.6,35116.8,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1040.0,18110247.0,0.15323971830184924,359129.6,1.778412874379299,0.3037621126189543,4.0
2000,19,123,Iowa,IA,Mahaska,295569.0,196189.902,0.0,0.0,51.0,0.0,0.0,8.0,70.0,51.0,0.0,0.0,100057.35,0.0,0.0,6806.1,116113.55,67683.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1861.0,34546173.0,0.14076745358973222,365356.8,1.506545428622519,0.5369816628566925,4.0
2000,19,125,Iowa,IA,Marion,121899.0,129490.35800000001,0.0,0.0,37.0,0.0,0.0,4.0,22.0,6.0,0.0,0.0,60443.700000000004,0.0,0.0,5039.400000000001,44574.8,8297.2,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1242.0,21173446.0,0.09197696256227736,354694.4,0.941375109952202,0.36507584557297773,4.0
2000,19,127,Iowa,IA,Marshall,1170597.0,235531.6935,0.0,4.0,129.0,0.0,0.0,4.0,15.0,49.0,0.0,30566.0,552415.0700000001,0.0,0.0,12441.0,21209.0,246099.7,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1684.0,49184378.0,0.4414197265272215,366284.80000000005,4.970019034826835,0.6430288494089844,5.0
2000,19,129,Iowa,IA,Mills,451151.0,173839.766,0.0,0.0,54.0,0.0,0.0,14.0,14.0,57.0,0.0,0.0,132468.57,0.0,0.0,6349.0,37665.0,217638.73,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1287.0,31368658.0,0.21623998726959695,279379.19999999995,2.595211730784313,0.6222358930084989,4.0
2000,19,131,Iowa,IA,Mitchell,322560.0,214156.1801,1.0,0.0,6.0,0.0,3.0,5.0,50.0,7.0,2575.8,0.0,10751.0,0.0,4316.5,3221.0,257842.7,29306.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1365.0,41505552.0,0.13785210387285948,300108.8,1.5061904814018487,0.7135951364971637,6.0
2000,19,133,Iowa,IA,Monona,1735249.0,247212.9413,0.0,0.0,277.0,1.0,15.0,15.0,35.0,40.0,0.0,0.0,1266012.96,714.0,49653.93,14891.7,129970.4,216598.91,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1737.0,45555448.0,0.5237663751603144,443596.8,7.019248227358071,0.5572919851991719,6.0
2000,19,135,Iowa,IA,Monroe,279652.0,54509.739199999996,0.0,1.0,97.0,0.0,0.0,12.0,21.0,4.0,0.0,842.5,215887.0,0.0,0.0,10510.900000000001,40566.6,6277.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,659.0,8905419.0,0.31253401639939693,277382.4,5.130312566235871,0.1965147723864239,5.0
2000,19,137,Iowa,IA,Montgomery,132636.0,148563.8466,0.0,0.0,55.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,101426.4,0.0,0.0,4987.6,0.0,14236.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1165.0,27254341.0,0.07538042289101506,271283.2,0.8927878688892268,0.5476337886017268,3.0
2000,19,139,Iowa,IA,Muscatine,946335.0,142310.9539,0.0,0.0,78.0,0.0,0.0,9.0,150.0,104.0,0.0,0.0,215399.88,0.0,0.0,4318.6,426219.95,246987.26,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1131.0,26373544.0,0.5172786997615129,280748.8,6.649769213584057,0.5068978171945882,4.0
2000,19,141,Iowa,IA,O Brien,858848.0,261150.6724,0.0,0.0,195.0,0.0,1.0,0.0,6.0,56.0,0.0,0.0,515020.74,0.0,10637.9,0.0,20675.0,260389.18,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2187.0,51270149.0,0.4043462437871962,366771.2,3.28870683007286,0.7120261143732114,4.0
2000,19,143,Iowa,IA,Osceola,40412.0,200740.137,0.0,0.0,18.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,33316.0,0.0,0.0,539.0,832.0,5725.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1519.0,36742522.0,0.02235494757827855,255212.8,0.2013149966117638,0.7865598316385385,4.0
2000,19,145,Iowa,IA,Page,243017.0,169058.6582,0.0,0.0,60.0,0.0,0.0,6.0,2.0,40.0,0.0,0.0,126311.02,0.0,0.0,2052.0,3313.0,100987.98000000001,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1579.0,29778820.0,0.12164614261036362,342284.80000000005,1.437471482309446,0.4939122572781496,4.0
2000,19,147,Iowa,IA,Palo Alto,763849.0,261207.6637,0.0,2.0,40.0,0.0,0.0,4.0,19.0,139.0,0.0,6700.8,137936.15,0.0,0.0,4147.950000000001,28601.9,565973.44,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1951.0,48855340.0,0.29530914618682075,360851.2,2.9242978141609557,0.7238653043138003,5.0
2000,19,149,Iowa,IA,Plymouth,7669194.0,380886.8702,0.0,2.0,1554.0,0.0,22.0,4.0,86.0,18.0,0.0,1836.0,7247610.96,0.0,16896.66,2269.6,198645.2,26392.01,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2792.0,80833812.0,1.5694101078586598,552678.3999999999,20.135096796518557,0.6891654716377554,6.0
2000,19,151,Iowa,IA,Pocahontas,556923.0,295380.4759,0.0,6.0,203.0,0.0,1.0,0.0,5.0,46.0,0.0,5140.0,379432.29,0.0,321.0,0.0,8487.0,81968.2,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2585.0,58512753.0,0.18224701386086903,369728.0,1.8854428286199398,0.7989129194975767,5.0
2000,19,153,Iowa,IA,Polk,279863.0,134844.1503,0.0,0.0,84.0,0.0,0.0,2.0,8.0,14.0,0.0,0.0,229166.9,0.0,0.0,389.0,1816.0,13718.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1359.0,25492181.0,0.19483490449460494,364384.0,2.0754552524330006,0.3700605687955564,4.0
2000,19,155,Iowa,IA,E Pottawattamie,541321.0,197842.3562,0.0,0.0,77.0,0.0,0.0,6.0,2.0,64.0,0.0,0.0,254062.15,0.0,0.0,17573.0,1143.0,215781.59,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1468.0,37327805.0,0.25363190737101726,610726.4,2.736122892980386,0.32394597024133887,4.0
2000,19,156,Iowa,IA,W Pottawattamie,404545.0,178621.8197,0.0,1.0,111.0,0.0,3.0,5.0,11.0,4.0,0.0,103.0,286435.24,0.0,2764.4,7331.0,38359.6,9773.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1395.0,34787907.0,0.17519907460138523,,2.264812891725344,,6.0
2000,19,157,Iowa,IA,Poweshiek,227936.0,194907.559,1.0,1.0,32.0,0.0,0.0,1.0,20.0,12.0,1809.0,970.0,125487.79999999999,0.0,0.0,240.0,33476.8,52831.6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1546.0,34877671.0,0.1232898866874984,374419.19999999995,1.169456952667495,0.5205597335820387,6.0
2000,19,159,Iowa,IA,Ringgold,245145.0,86318.5678,0.0,0.0,68.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,191240.81,0.0,0.0,274.0,44397.19,2399.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,869.0,11621145.0,0.21290870576832385,344108.8,2.840003098383196,0.2508467316151171,4.0
2000,19,161,Iowa,IA,Sac,5713381.0,279855.4052,0.0,0.0,1032.0,0.0,3.0,3.0,9.0,54.0,0.0,0.0,4897773.58,0.0,9241.0,2622.1,69866.0,168251.35,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1968.0,59453454.0,1.6692794470270664,368524.80000000005,20.41547489824935,0.7593936831388279,5.0
2000,19,163,Iowa,IA,Scott,325985.0,116698.8668,0.0,0.0,9.0,0.0,0.0,1.0,59.0,15.0,0.0,0.0,19346.0,0.0,0.0,497.5,228807.69,59592.31,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,744.0,23481687.0,0.28836210747555663,293075.2,2.7933861650831386,0.39818745086585283,4.0
2000,19,165,Iowa,IA,Shelby,4169894.0,269864.9837,0.0,0.0,482.0,0.0,5.0,5.0,0.0,226.0,0.0,0.0,2153638.06,0.0,8600.4,4895.0,0.0,1620924.8599999999,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1921.0,55567393.0,1.2155991277781664,378131.2,15.451778674018463,0.7136808168699118,4.0
2000,19,167,Iowa,IA,Sioux,1675243.0,352138.4028,0.0,2.0,276.0,0.0,2.0,2.0,20.0,194.0,0.0,4435.9,942881.16,0.0,15075.34,1975.0,13974.5,634074.34,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2636.0,75318216.0,0.4410247243402964,491443.2,4.757342529753759,0.7165393738279419,6.0
2000,19,169,Iowa,IA,Story,790787.0,262059.8568,0.0,8.0,161.0,0.0,0.0,8.0,2.0,16.0,0.0,36385.0,587487.38,0.0,0.0,7974.6,4910.0,23554.8,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2394.0,56510283.0,0.24896922276752037,366630.4,3.0175815924509046,0.7147793985441468,5.0
2000,19,171,Iowa,IA,Tama,1134029.0,237350.2771,2.0,25.0,184.0,0.0,0.0,9.0,45.0,18.0,1987.0,117304.8,711041.1,0.0,0.0,10325.75,159906.35,40623.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1724.0,44685305.0,0.44263807105291303,461632.0,4.777870975571741,0.514154731691044,6.0
2000,19,173,Iowa,IA,Taylor,356257.0,111160.35859999999,0.0,0.0,53.0,0.0,0.0,7.0,14.0,3.0,0.0,0.0,211166.53999999998,0.0,0.0,7307.0,124880.66,8773.8,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,963.0,16613209.0,0.19718647413158016,341728.0,3.204892503828249,0.32528899768236724,4.0
2000,19,175,Iowa,IA,Union,245540.0,78523.2438,1.0,0.0,65.0,0.0,0.0,6.0,4.0,0.0,7239.0,0.0,198349.74,0.0,0.0,3640.0,30409.26,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,795.0,12707883.0,0.2361327090059134,271609.6,3.126972194696827,0.2891033446535027,4.0
2000,19,177,Iowa,IA,Van Buren,209598.0,85260.9819,6.0,1.0,53.0,0.0,0.0,10.0,25.0,13.0,4096.0,168.7,112853.35,0.0,0.0,7656.85,37081.1,45467.6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,898.0,13178750.0,0.18466800411277895,310284.8,2.458310886518186,0.27478297970122934,6.0
2000,19,179,Iowa,IA,Wapello,279723.0,94233.9978,0.0,0.0,60.0,0.0,0.0,3.0,41.0,70.0,0.0,0.0,93147.5,0.0,0.0,3345.5,78556.9,99556.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,940.0,16883362.0,0.21818807248209282,276358.4,2.9683872756165717,0.34098474227669573,4.0
2000,19,181,Iowa,IA,Warren,124834.0,113224.3775,0.0,1.0,65.0,0.0,0.0,6.0,6.0,14.0,0.0,167.0,80565.6,0.0,0.0,2897.63,3223.0,27960.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1225.0,19303627.0,0.08687144092854752,365849.6,1.1025364215404938,0.30948339836916594,5.0
2000,19,183,Iowa,IA,Washington,1060836.0,187629.3593,1.0,0.0,104.0,0.0,0.0,15.0,41.0,221.0,564.0,0.0,439582.7,0.0,0.0,11039.7,97711.43,459312.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1626.0,34142088.0,0.43481554166881853,363974.4,5.653891288430147,0.5155015278547063,5.0
2000,19,185,Iowa,IA,Wayne,207735.0,92990.4038,0.0,3.0,52.0,0.0,0.0,9.0,4.0,11.0,0.0,13986.400000000001,121654.23000000001,0.0,0.0,12066.2,1684.4,58143.770000000004,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,838.0,13234103.0,0.13575827204981364,336384.0,2.233940186417386,0.2764412213422755,5.0
2000,19,187,Iowa,IA,Webster,205613.0,317843.0134,0.0,11.0,70.0,0.0,0.0,0.0,8.0,29.0,0.0,15468.2,105626.9,0.0,0.0,0.0,6134.6,47575.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3070.0,66327809.0,0.06033417030942489,457747.2,0.64690111574433,0.694363643076353,4.0
2000,19,189,Iowa,IA,Winnebago,166575.0,198425.96550000002,1.0,0.0,10.0,0.0,0.0,0.0,16.0,6.0,8515.98,0.0,34074.3,0.0,0.0,0.0,61215.85,39454.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1099.0,36189438.0,0.09161588811724193,256300.80000000002,0.8394818671047363,0.7741917524252754,4.0
2000,19,191,Iowa,IA,Winneshiek,267013.0,135327.9554,1.0,0.0,18.0,0.0,0.0,0.0,40.0,28.0,1228.0,0.0,35907.72,0.0,0.0,0.0,87014.35,103945.20000000001,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1043.0,21433292.0,0.2527380994073722,441350.4,1.9730808701776927,0.30662248272574355,4.0
2000,19,193,Iowa,IA,Woodbury,6139018.0,323422.3126,0.0,0.0,949.0,0.0,7.0,21.0,48.0,14.0,0.0,0.0,5339991.87,0.0,42729.34,51785.49,327816.84,151366.6,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1932.0,64685099.0,1.273645145536197,558457.6,18.98143004002501,0.5791349470398469,5.0
2000,19,195,Iowa,IA,Worth,214622.0,188894.1232,1.0,1.0,13.0,0.0,3.0,0.0,38.0,15.0,2868.0,1793.0,29386.4,0.0,19270.0,0.0,134312.2,22846.4,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1044.0,37547838.0,0.12536463584313387,256000.0,1.1362026322690806,0.73786766875,6.0
2000,19,197,Iowa,IA,Wright,1270375.0,276852.9532,1.0,1.0,36.0,0.0,2.0,3.0,44.0,253.0,1437.0,4397.0,123034.3,0.0,2921.0,726.4,186418.8,948933.12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1826.0,53446830.0,0.48455137875201915,371660.80000000005,4.588627230868925,0.7449075963889653,7.0
2000,20,001,Kansas,KS,Allen,1634027.0,82427.9939,3.0,0.0,344.0,0.0,67.0,0.0,15.0,22.0,6236.5,0.0,1429803.86,0.0,153895.8,0.0,4914.9,36148.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,827.0,6143078.0,2.66672813857618,321926.4,19.823690019465584,0.25604608351474123,5.0
2000,20,003,Kansas,KS,Anderson,3688051.0,102292.23270000001,7.0,0.0,573.0,0.0,224.0,13.0,7.0,15.0,13785.099999999999,0.0,2816879.2,0.0,747194.6,12255.7,6434.5,67472.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,816.0,10248022.0,3.4752083871223074,373068.8,36.05406688908844,0.2741913360216668,6.0
2000,20,005,Kansas,KS,Atchison,297598.0,81403.1239,0.0,0.0,114.0,0.0,26.0,15.0,3.0,4.0,0.0,0.0,244014.15,0.0,36688.85,7370.0,2506.0,2848.4,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,953.0,9675488.0,0.397840205124366,276697.6,3.655854784708084,0.29419526551730124,5.0
2000,20,007,Kansas,KS,Barber,104939.0,119688.38010000001,0.0,7.0,51.0,0.0,0.0,0.0,3.0,7.0,0.0,3774.0,77034.0,0.0,0.0,0.0,10973.0,13158.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,586.0,7925187.0,0.1825632514452627,725830.3999999999,0.8767684875701647,0.16489854944075094,4.0
2000,20,009,Kansas,KS,Barton,1224936.0,226173.68515,8.0,3.0,397.0,0.0,70.0,7.0,13.0,204.0,7495.03,4907.0,438114.02,0.0,139508.2,1912.9,4057.0,620583.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2818.0,19270715.0,0.7663235443158344,572160.0,5.4159085712717365,0.39529796761395414,7.0
2000,20,011,Kansas,KS,Bourbon,1100216.0,41014.9991,2.0,0.0,194.0,0.0,11.0,0.0,5.0,10.0,17081.5,0.0,1027480.74,0.0,30269.56,0.0,3904.0,21480.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,364.0,3610599.0,2.873812173168043,407737.60000000003,26.82472325106061,0.10059165281789072,5.0
