state_code,county_code,county_name,state_abbreviation,mean_shannon,mean_simpson,mean_evenness,mean_dominance,mean_richness,shannon_stability,mean_indem_acre,std_indem_acre,mean_insured_acres,mean_pct_insured,county_land_acres,cv_indemnity,mean_coverage_level,pct_buyup
01,077,Lauderdale,AL,1.0034648196705864,0.5332227068419957,0.6234877480628964,0.6425599918453428,5.0,0.06899294637640731,13.179603588428789,12.242362023215684,38762.417425,0.0904703450939003,428454.4,0.9288869684945632,0.7349942713083998,0.9500216404608632
01,079,Lawrence,AL,0.7728028036656586,0.4121161548549823,0.5214978972546483,0.7418114709772228,4.5,0.11877120676784056,13.750563612846442,10.604822588953896,54132.72335,0.12198560707602613,443763.2,0.7712282119873514,0.7272418297733895,0.9444339231387364
01,081,Lee,AL,0.0,0.0,0.0,1.0,1.0,0.0,27.775595952179028,24.521464865534274,2336.43,0.00599739099899788,389574.4,0.8828420786273188,0.7135500866628354,0.9010669156385612
01,083,Limestone,AL,0.7589858428540572,0.3864919372326088,0.49428429081822134,0.764401837625647,4.75,0.1301281785924059,7.416668253458938,7.773033601314703,84746.674275,0.23310743518121205,363552.0,1.048049250104933,0.6988033708497221,0.8711622188615556
01,085,Lowndes,AL,0.0,0.0,0.0,1.0,1.0,0.0,21.486854805007827,16.87864105096991,4972.416666666667,0.010821797144143892,459481.60000000003,0.7855333506994284,0.7802415430970673,0.891483565071793
01,087,Macon,AL,0.4430252950107645,0.25443778431810066,0.5097316721466028,0.8518317038561599,2.5,0.055410434151853205,18.637875104328625,22.468253552091202,6304.95,0.016136218919937103,390732.8,1.2055158340916758,0.6738555114995148,0.8363550233916597
01,089,Madison,AL,1.132891707363054,0.6058843676811405,0.6683826425060315,0.5511661184773865,5.5,0.08244139720518973,8.669036598624977,4.388653970141606,88266.7343,0.17134221083306417,515148.8,0.506244715916611,0.7071775768658543,0.907218344439013
01,091,Marengo,AL,0.0,0.0,0.0,1.0,1.0,0.0,17.262637416117673,15.428052090422586,4478.766666666666,0.007162524478697563,625305.6,0.8937250849060768,0.7538861512716422,0.9317891388051205
01,093,Marion,AL,0.29690540025768186,0.16442853702107801,0.21417197428245519,0.8601798855273917,1.75,0.5938108005153637,5.949925297412367,5.4120930012093496,4488.01435,0.00945835964159507,474502.39999999997,0.9096068825541521,0.65159732546209,0.8789785056653959
01,095,Marshall,AL,1.1048196586339785,0.6232882131949268,0.767804268750526,0.45480512049144156,4.25,0.04153107989184186,5.162024615387827,4.119928273507945,8373.924299999999,0.023073848832134168,362918.39999999997,0.7981225547097497,0.7172551460397809,0.9142312815870328
01,097,Mobile,AL,0.5580822174984672,0.2858256181361568,0.38692250088611696,0.8297379323524035,4.25,0.15568708180273844,13.317489528251043,13.630384731144536,32224.425,0.04083291897793349,789177.6,1.0234950590522136,0.5693438390813912,0.33528129047723243
01,099,Monroe,AL,0.42345678455005054,0.2158200722845063,0.2764411873867638,0.8495049916054512,4.5,0.346900155625513,39.785840724047866,31.23586449515026,29210.0825,0.04449067008456402,656544.0,0.7851000236943663,0.6958701949016183,0.8996244375028646
01,101,Montgomery,AL,0.0,0.0,0.0,1.0,1.0,0.0,26.929439701833136,43.21452835491893,4492.933333333333,0.008889040130334954,505446.4,1.6047318040552192,0.7093909617448508,0.7311593656004286
01,103,Morgan,AL,1.2791432727210654,0.7006990146062709,0.8250870592729311,0.39455416677370236,4.75,0.05209584014834001,4.0041585269774425,2.8789162487111923,10346.7025,0.02776785465081328,372614.4,0.7189815860972806,0.7276045200514872,0.9163597690743619
01,105,Perry,AL,0.8946341610996839,0.5265674096614364,0.645342133814186,0.5856685846795469,4.0,0.21298923836920702,37.645012277680756,12.91829952776856,9051.0725,0.019656280621073552,460467.2,0.3431609859090856,0.7298852658662832,0.8849090989802532
01,107,Pickens,AL,0.2738006504415176,0.16609668169006414,0.24922409230781198,0.842140221402214,1.5,0.5476013008830352,6.419893562927211,5.584434173478347,7461.175,0.013226482196342267,564108.7999999999,0.8698639811922477,0.7020974122140975,0.8995958968999967
01,109,Pike,AL,0.9636317964263283,0.576786889744837,0.6951134069735936,0.5046205262145798,4.0,0.05142703525083133,67.06569522633386,50.01294594818044,19616.385875,0.045676948764865215,429459.19999999995,0.7457306716853727,0.7103271648241262,0.6730972365443725
01,113,Russell,AL,1.0259184704754476,0.5156025083438177,0.5725760003475493,0.6582886001401553,6.0,0.048684994767562884,29.947353613839702,31.683389033251103,8101.993125,0.019739543843654492,410444.80000000005,1.0579695769381479,0.6667578040023069,0.7289800553577696
01,117,Shelby,AL,0.050080302109028536,0.01999952277512909,0.045585055460960505,0.9896791563832175,1.5,0.10016060421805707,12.603838533964,10.064305372896333,4606.475,0.009057138239439277,508601.60000000003,0.7985111318092263,0.7103585817524449,0.9595317897914767
01,119,Sumter,AL,0.0,0.0,0.0,1.0,1.0,0.0,2.8229671381012587,2.2859133377093896,2061.8733333333334,0.0035601002092219736,579161.6000000001,0.80975556068531,0.7693821636574164,0.8785728379029552
01,121,Talladega,AL,0.6781986720304388,0.36340841627007014,0.42138852750444833,0.6727754855017282,3.0,0.7831631181559326,19.169866204340344,18.730604335126607,16694.4625,0.03527253479405839,473299.19999999995,0.9770858145523059,0.7079504947512584,0.9597810280771036
01,123,Tallapoosa,AL,0.0,0.0,0.0,1.0,1.0,0.0,3.3594077658116555,4.058181271337104,644.9666666666667,0.00140370289118252,459475.19999999995,1.2080049682080258,0.6724031169713048,0.9127805734942117
01,125,Tuscaloosa,AL,0.24372442630816668,0.14899099120378873,0.22184753331281523,0.8700063816209317,1.5,0.48744885261633336,7.423759665331418,11.283035173663416,8226.15,0.009705263162862342,847596.7999999999,1.519854586127649,0.6674691225692984,0.8500676814922185
01,129,Washington,AL,0.0,0.0,0.0,1.0,1.0,0.0,28.280290048248016,42.85413856100152,2841.133333333333,0.004107925557838111,691622.4,1.5153358925205354,0.6921679559965227,0.8918983578011527
01,131,Wilcox,AL,0.0,0.0,0.0,1.0,1.0,0.0,37.20416362992893,9.419625707414392,3835.866666666667,0.0067443192900331584,568755.2,0.25318740668683554,0.7642287083128279,0.888530526006867
01,999,All Other Counties,AL,0.0,0.0,0.0,1.0,1.0,0.0,30.106006147852813,9.396053299556385,8970.5125,,,0.3120989630245764,0.5179313177842473,0.4955591629056901
02,240,Southeast Fairbanks,AK,0.11593832262560536,0.07219312788053839,0.16726364310094555,0.9562456707457863,1.25,0.2318766452512107,3.6231697679193955,4.302303515458397,4465.4825,0.00028117492527662857,15881510.4,1.1874418785319558,0.6159158839065734,0.6037313776342451
02,999,All Other Counties,AK,0.0,0.0,0.0,1.0,1.0,0.0,34.20327868852459,59.24181647396239,575.1666666666666,,,1.7320508075688772,0.5641956052049777,0.3409240306024336
04,003,Cochise,AZ,1.1275831864808366,0.5481552761768083,0.6292569230353058,0.6399107379640585,6.0,0.19839092911677236,13.56876450752348,8.373845140435261,24054.7025,0.006092191792825941,3948448.0,0.6171413127401696,0.7106612867961376,0.8707782268265413
04,009,Graham,AZ,0.9203102964884746,0.462482863644905,0.5392434838479954,0.7054761286471214,5.5,0.18298024185041897,50.574159298706476,35.3019926944134,31125.955,0.010505712434547624,2962764.8,0.6980243109116064,0.7243321413862904,0.8905436378360992
04,012,La Paz,AZ,0.25223456855716003,0.1617749795523339,0.36389756119818206,0.8984843611881095,1.5,0.29132944035176317,36.22951136365181,16.74900666649876,15110.35,0.005246707602306692,2879968.0,0.46230285852827246,0.650872543011325,0.5142634672535427
04,013,Maricopa,AZ,1.172061626969053,0.5334458949207,0.4596268124352024,0.6568324976768536,13.5,0.08953311165397485,71.54596493302323,32.93406933658181,96217.49375,0.016335710853510325,5890009.6,0.4603204299140082,0.6357655760468935,0.5350686588726746
04,015,Mohave,AZ,0.0,0.0,0.0,1.0,1.0,0.0,21.2340317635358,19.964478622456095,4017.1666666666665,0.0004715288962642219,8519449.6,0.9402113948393047,0.8040522089791443,0.8940809190880951
04,019,Pima,AZ,0.3072868881051427,0.21114212396982088,0.36118057804460946,0.8486301321262267,1.75,0.35483019107267727,9.446671910205493,11.802854767477974,13378.0975,0.0022754912868607167,5879212.800000001,1.2494193595023697,0.7839596669301637,0.8557176333407681
04,021,Pinal,AZ,1.0309425857041945,0.4726095288196078,0.4994581215024295,0.7085634860765919,8.0,0.0547704777310086,29.600530763704832,17.585523224819447,156392.785875,0.04550882431055024,3436537.6,0.5940948615145178,0.7057990690564961,0.8484292507313324
04,027,Yuma,AZ,1.396341017382161,0.6841190368699489,0.6151593482422497,0.40977951710793253,9.75,0.029099886124418526,6.5279265212793876,3.73734116748047,45082.3475,0.012774758476693343,3529017.6,0.5725158142172226,0.5824661870213018,0.35829025102760687
04,999,All Other Counties,AZ,0.0,0.0,0.0,1.0,1.0,0.0,14.238840216937838,24.66239469659139,2583.4666666666667,,,1.7320508075688774,0.556553212082698,0.27619386300131304
05,001,Arkansas,AR,1.0747616302286822,0.6224801289516007,0.5920123013734359,0.48907519717685255,6.25,0.034329420685959545,0.4436488444753458,0.29301812318042747,153063.59275,0.2419466698417536,632633.6,0.6604730899884287,0.5840395782303648,0.7500697809641764
05,003,Ashley,AR,1.3077476316208692,0.6595174673145887,0.6288936742912383,0.47254609973558714,8.0,0.050052316798291405,5.513579850105964,0.4492026181490212,128361.8869,0.21773375485127286,589536.0,0.08147204363792573,0.6285049999716495,0.7762426260946936
05,007,Benton,AR,0.0,0.0,0.0,1.0,1.0,0.0,11.187591984397976,10.875930433085935,813.0214666666666,0.0015016088153130258,541433.6,0.9721422132889117,0.8136068476772889,0.9466748998666991
05,011,Bradley,AR,0.0,0.0,0.0,1.0,1.0,0.0,1647.5228287619248,1238.1794224109992,593.025,0.0014241605251832838,416403.2,0.7515400702164852,0.6680518251921477,0.8905415070880667
05,017,Chicot,AR,1.2764166534960464,0.6398122083590173,0.6988617702912333,0.540571599580203,6.25,0.06904076761715051,7.291636324376688,3.5640467401985227,235673.93085,0.5717754094578281,412179.19999999995,0.488785586889948,0.6337974948831384,0.8291162499732387
05,019,Clark,AR,0.776962403489427,0.38868174924967624,0.4997665312427676,0.7657228055000794,4.75,0.10198434929251023,14.656089854620303,6.779396243147024,9741.53555,0.017587961241088246,553875.2,0.4625651391602128,0.708664505711721,0.9134328975656506
05,021,Clay,AR,1.273629875370407,0.6639472293958413,0.7108263677373647,0.46367446782123317,6.0,0.01127823022411388,3.0763063007470093,3.0007327786489313,163679.36345,0.4000453705468872,409152.0,0.9754336809440183,0.6586506206620769,0.8323678296621613
05,029,Conway,AR,1.0139394130527801,0.5333608413614035,0.6299959788565604,0.6301102275003045,5.0,0.1181753784982183,3.888081512690637,3.1277623657192923,27732.402675,0.07791401452789265,355936.0,0.8044487636152495,0.6001094659510408,0.790935040726098
05,031,Craighead,AR,1.2614763045957864,0.6917871092329325,0.6761633147939703,0.3687439348189898,6.5,0.04705965343033034,6.7420722404819635,4.572012185606583,193366.67405,0.4250399924077499,454937.60000000003,0.6781315925620739,0.6360132379799186,0.7582737431517105
05,033,Crawford,AR,0.8136677545787607,0.4593632259386851,0.6291235838037421,0.6956533360004691,3.75,0.1526558056402815,8.035800873829144,4.661231452632017,14911.97305,0.039133942274181634,381049.6,0.5800581081859102,0.6190209011381442,0.8073624734720225
05,035,Crittenden,AR,1.3112419144509888,0.6461074110329763,0.7318180464344983,0.5399642959283677,6.0,0.08026534658362224,8.301576944316182,1.583064157178359,316010.890225,0.8092286018266426,390508.8,0.1906943906919072,0.6368338622914624,0.8078565831113549
05,037,Cross,AR,1.0396167774997624,0.589005607521871,0.4955031831253238,0.5256155455950067,8.25,0.04521153707581678,10.083181223110671,3.948103216334907,218496.015725,0.5543558083466956,394144.0,0.3915533331173149,0.6417305916072072,0.8177209827076337
05,041,Desha,AR,1.334517516336372,0.7004097546841447,0.7298168776337854,0.3917103567826583,6.25,0.017754424762252696,11.009084779022135,10.268459078791206,221379.5902,0.45217010639027966,489593.6,0.9327259517846392,0.6145505667670729,0.7621035848064348
05,043,Drew,AR,1.399512126250946,0.7151153317293167,0.6841899572574415,0.3553374386687683,7.75,0.049667939214496845,8.10042055438995,4.731187496473103,56670.80165,0.10691893981758194,530035.2,0.5840668968611855,0.6215097850938331,0.753520206588489
05,045,Faulkner,AR,1.180292760604165,0.6309822128066838,0.7875336289705379,0.5268542304355424,4.5,0.11675302599445117,7.897667217752324,5.346725527251388,12875.53875,0.031076074788957027,414323.2,0.6770006104122814,0.6532968845019272,0.8321487884889881
05,047,Franklin,AR,0.3110460971337442,0.16918408864265927,0.2243723309113598,0.866,1.75,0.6220921942674884,14.407137777311032,4.154229967419273,2576.12725,0.006603558080756296,390112.0,0.28834526549482503,0.6948070108990351,0.8563214482131074
05,055,Greene,AR,1.25334257896994,0.660816929109556,0.6995038120322692,0.4327413523814452,6.0,0.009273441301000655,3.879924598102097,2.0878613871788816,136249.069725,0.36863287466072014,369606.4,0.5381190624684251,0.6880887033446907,0.9028327780087433
05,057,Hempstead,AR,0.0,0.0,0.0,1.0,1.0,0.0,2.3361294619561597,0.9212419846131911,963.5283333333333,0.0020658273815241206,466412.8,0.3943454331686688,0.8185682870262883,0.8042979530026279
05,059,Hot Spring,AR,0.0,0.0,0.0,1.0,1.0,0.0,8.943655908734824,0.8689728638793591,2459.184333333333,0.0062486389033440115,393555.19999999995,0.09716081127748626,0.7208676151965843,0.9029228702719004
05,063,Independence,AR,1.2003188909074716,0.6085191115957223,0.6881038552398523,0.5782546388531293,5.75,0.04318141721207598,6.218802395980921,2.817793423424378,47831.58485,0.09785128090304146,488819.19999999995,0.4531086926391901,0.6478543489669084,0.792780346596032
05,067,Jackson,AR,1.166145111864053,0.6257260518254886,0.5921119052120126,0.5065038920516589,7.25,0.03391558340561784,9.48615348857685,3.925587226001575,231894.465475,0.5719394846329832,405452.8,0.4138228662153459,0.656309518413456,0.7913192316071164
05,069,Jefferson,AR,1.377871991236002,0.7018910770284974,0.7690050003361397,0.4503040677456972,6.0,0.03915726200522291,4.602456256883178,0.9298499293038452,212217.74665,0.37475444626096266,566284.8,0.20203340942419895,0.6529792169028563,0.7444236152688155
05,071,Johnson,AR,0.24711749264396907,0.14695521676919102,0.22493603539020957,0.8906502423263328,1.5,0.49423498528793813,8.335996990591816,5.344497003315631,4722.4717,0.011143455655269793,423788.8,0.641134708823377,0.6566240457058329,0.8042346216043424
05,073,Lafayette,AR,1.593125991240678,0.7616197084503029,0.872786940972071,0.3614142071663109,6.25,0.1162763078216595,16.273575055798144,7.2830934603289865,36467.52095,0.10822507404439696,336960.0,0.44754108641506396,0.6763340292582937,0.8147614699064625
05,075,Lawrence,AR,0.9761601383264004,0.5721895941519457,0.5593167498710739,0.5130699761956383,5.75,0.04881536845705508,4.815988601170382,3.4405219994500866,95356.450875,0.2540096740238803,375404.80000000005,0.7143957937554027,0.6777940750205962,0.8804054487152922
05,077,Lee,AR,1.270837172653097,0.6315623851412172,0.6805935128233015,0.5474685878230101,6.5,0.0914138633367918,8.279044799487192,4.053357360705503,207085.59704999998,0.537797502560624,385062.39999999997,0.4895923936728268,0.6289956700496829,0.7430485443853018
05,079,Lincoln,AR,1.3251172349927498,0.6980128117526274,0.7395620102756599,0.41667578095093327,6.0,0.024239625629139172,6.319862940298772,5.246649838529317,97182.95685,0.27057799372438524,359168.0,0.830184117613361,0.6531659134516761,0.8011591665472116
05,081,Little River,AR,1.3421097462661498,0.6762686759937336,0.7203817555408532,0.48284109767444455,6.5,0.09341994502491714,17.820803611346985,3.0261299093115017,29603.9393,0.0869918100469223,340307.2,0.1698088355221357,0.6298410553749013,0.772641323287302
05,083,Logan,AR,0.0,0.0,0.0,1.0,1.0,0.0,2.6949928295977448,4.0296222901401855,5946.015833333334,0.013087818529566447,454316.8,1.4952256072390544,0.6490898087027528,0.8718926001999263
05,085,Lonoke,AR,1.2922920406021423,0.6695726612634746,0.6784860282308018,0.48085685741072126,6.75,0.011492733187374652,1.5381271201343016,0.9459748738313413,160826.94662499998,0.3280747089946766,490214.4,0.6150173554892806,0.6287937953320357,0.7463506954865882
05,091,Miller,AR,1.4814679781781679,0.7262147639450169,0.8268230215166268,0.4163802361232436,6.0,0.16865351238765436,16.080805463412002,6.987491942179407,64395.245775,0.16125127652078192,399347.2,0.43452375305937013,0.7017618901408939,0.8396236387099516
05,093,Mississippi,AR,1.2480206655090091,0.6534883216091277,0.6965335955761377,0.4587041011925361,6.0,0.03501481503159308,7.339410833807636,3.6826178581046793,475200.7671,0.826608626322015,574880.0,0.5017593293921335,0.6056791672050288,0.7453178905100809
05,095,Monroe,AR,1.4402269661910523,0.7053440013232503,0.7867862188457339,0.45457359294198246,6.25,0.09135140461513538,4.717492000648745,1.1946954676540846,163567.9253,0.42128885400354404,388256.0,0.25324801133521607,0.633198949247854,0.792766540269288
05,105,Perry,AR,0.20323538006579267,0.11917691574622319,0.1466033374770514,0.9156521739130434,1.75,0.40647076013158534,8.351876369108755,10.281135193444182,6157.6675,0.01746352682460885,352601.60000000003,1.2309970525271678,0.6181319283370108,0.869817271634612
05,107,Phillips,AR,1.330029230862043,0.665745423324227,0.6963539000618963,0.48787623695696186,6.75,0.12179200379519704,17.09830820763524,16.08754881900465,324582.43327499996,0.7321813446405756,443308.8,0.9408854153079754,0.6342049737503571,0.8011913864181909
05,109,Pike,AR,0.0,0.0,0.0,1.0,1.0,0.0,45.28501143853907,41.907785856474376,539.19,0.001397131681066649,385926.4,0.9254228833165191,0.8475531662376709,0.9990361663555748
05,111,Poinsett,AR,1.3151097100068387,0.6991791662422497,0.7339767042355458,0.38439322614938015,6.0,0.03192616425880476,9.671907170160683,6.555298502743597,303013.99312500004,0.6248308974817385,484953.6,0.6777668961678724,0.6333446596610263,0.8249371870616371
05,115,Pope,AR,0.9128161103489749,0.5084595250222348,0.5904191890732501,0.6408984145774881,4.75,0.043189504319655334,10.093973063517959,5.269984385265542,12773.654375,0.02458287345847703,519616.0,0.5220921783824182,0.7045922087175145,0.8710835085293797
05,117,Prairie,AR,1.0503452691321118,0.5781373162123399,0.5507995033872843,0.5707044689956893,6.75,0.06050137089267058,1.7850572673519902,0.9296889522925714,90420.651775,0.2187269029127576,413395.19999999995,0.5208174377910582,0.6188104138933782,0.8131944931009913
05,119,Pulaski,AR,1.034182475056271,0.5202631191857372,0.590959305668647,0.6584803441119256,5.75,0.12429114072554266,3.4577261886608426,2.919472561114615,41853.565825,0.08483977660356827,493324.80000000005,0.8443330679822597,0.6330630501854768,0.7044248282176823
05,121,Randolph,AR,1.0225538492019666,0.583082156265595,0.6587932857878709,0.5252729912387792,4.75,0.06268018621094246,3.2572269570069787,2.7289007623818096,46916.699375,0.11246562359767649,417164.80000000005,0.8377987774267223,0.6842869843488453,0.8856231345612422
05,123,St Francis,AR,1.2521910585827134,0.6372205455872338,0.6434989093358798,0.536436140482959,7.0,0.09911838327981509,6.3383180628740305,3.0505168905221787,216078.29545,0.5326617705424476,405657.60000000003,0.48128176280553525,0.6069577721979601,0.7078346531474828
05,131,Sebastian,AR,0.15628352019987318,0.10838585190928268,0.22546945956502717,0.9205715756951596,1.25,0.31256704039974637,11.9577419556831,5.814586270581891,3775.236,0.011000310029091452,343193.6,0.4862612265870498,0.6040746003568895,0.7040063464237741
05,133,Sevier,AR,0.0,0.0,0.0,1.0,1.0,0.0,19.891858946607826,11.710107083110774,937.5433333333334,0.0025976370860966293,360921.60000000003,0.5886884234672148,0.8063233545851243,0.9228461242410676
05,143,Washington,AR,0.0,0.0,0.0,1.0,1.0,0.0,169.86192053062715,137.72588481882312,218.63333333333335,0.00035970031518061464,607820.8,0.8108108302825311,0.8032147836598494,0.9699177455953562
